case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
EZYV23614,Asia,Bachelor's,Y,N,19608,1939,South,92216.19,Year,Y,Denied
EZYV1208,Asia,Master's,Y,N,3908,1968,South,74537.88,Year,Y,Certified
EZYV5558,Africa,Master's,Y,N,5010,1996,Island,78560.27,Year,Y,Certified
EZYV21695,Asia,Bachelor's,N,N,1284,2003,South,760.319,Hour,Y,Denied
EZYV6872,Asia,Bachelor's,Y,Y,2670,1982,Northeast,105223.17,Year,Y,Certified
EZYV8751,Europe,Bachelor's,N,N,2341,1946,Midwest,786.188,Hour,Y,Certified
EZYV14760,Asia,Master's,Y,N,2538,1952,Northeast,43602.19,Year,Y,Certified
EZYV23999,Asia,High School,Y,N,1185,1903,Northeast,63443.6,Year,Y,Certified
EZYV8306,Europe,Bachelor's,N,N,13242,1987,West,14570.17,Year,Y,Certified
EZYV22626,Asia,Doctorate,Y,N,964,1984,South,36050.45,Year,Y,Certified
EZYV24396,Asia,Bachelor's,Y,N,11099,1981,Island,188295.32,Year,Y,Denied
EZYV24140,Asia,Bachelor's,N,N,873,1911,West,56200.58,Year,Y,Denied
EZYV4359,Asia,Doctorate,N,N,173,1993,West,23055.29,Year,Y,Denied
EZYV22679,Africa,Bachelor's,Y,N,3456,1995,Northeast,85080.03,Year,Y,Denied
EZYV22017,Asia,High School,Y,N,3110,1985,Midwest,54268.32,Year,Y,Certified
EZYV18480,Europe,Master's,Y,N,3440,2007,Northeast,50518.46,Year,Y,Denied
EZYV9458,North America,Bachelor's,Y,N,2446,1890,West,104715.65,Year,Y,Denied
EZYV7304,Europe,Doctorate,Y,N,2020,1994,West,23734.75,Year,Y,Certified
EZYV3587,Asia,High School,Y,N,3419,2005,Midwest,155913.89,Year,Y,Denied
EZYV14980,Asia,Bachelor's,N,N,292,2013,West,19622.21,Year,Y,Certified
EZYV15228,Asia,Master's,N,N,4389,2006,South,153949.11,Year,N,Denied
EZYV7350,Asia,Master's,Y,N,71,1993,Northeast,14549.12,Year,Y,Certified
EZYV12616,Asia,Master's,Y,Y,4919,1981,South,59396.0,Year,Y,Denied
EZYV11791,Asia,Bachelor's,N,N,2245,1992,South,353.2017,Hour,Y,Denied
EZYV4430,Asia,Master's,N,N,3243,2008,South,32903.96,Year,N,Denied
EZYV16377,North America,Master's,N,N,246,1970,Midwest,51720.25,Year,Y,Certified
EZYV18079,Asia,Master's,Y,N,4011,2000,Northeast,165398.74,Year,N,Denied
EZYV11708,Asia,Bachelor's,N,N,2554,1984,Northeast,94481.66,Year,Y,Certified
EZYV3626,Asia,Master's,Y,N,5788,2010,South,65248.64,Year,Y,Certified
EZYV10217,Asia,Bachelor's,N,N,1935,1906,West,64331.41,Year,Y,Denied
EZYV16742,Europe,Bachelor's,N,N,1650,2010,Midwest,79685.21,Year,Y,Certified
EZYV6280,South America,Bachelor's,N,N,2093,2009,South,419.7764,Hour,Y,Denied
EZYV12214,Asia,Master's,Y,N,4255,1968,South,41023.77,Year,N,Denied
EZYV11363,Europe,Master's,Y,N,2083,2005,Midwest,97825.11,Year,Y,Certified
EZYV23107,Asia,Bachelor's,N,N,208,2003,Northeast,38212.24,Year,Y,Denied
EZYV2510,Asia,Bachelor's,Y,N,547,2001,Northeast,135059.99,Year,Y,Certified
EZYV24115,Asia,Bachelor's,Y,N,2658,2004,Northeast,122440.88,Year,Y,Certified
EZYV6338,Europe,Doctorate,Y,N,3493,2008,Northeast,58420.88,Year,Y,Certified
EZYV12455,Asia,Doctorate,Y,N,2636,1881,Northeast,57365.7,Year,Y,Certified
EZYV4220,Asia,Bachelor's,Y,N,1991,2003,Midwest,161115.84,Year,Y,Certified
EZYV12836,Asia,Master's,Y,N,6234,2005,Midwest,109917.48,Year,N,Certified
EZYV22933,Asia,Master's,Y,N,30,1996,Midwest,83599.34,Year,Y,Certified
EZYV153,Asia,High School,Y,N,255,2003,Northeast,412.3476,Hour,Y,Denied
EZYV3194,Asia,Bachelor's,Y,N,3735,1892,Northeast,102879.08,Year,Y,Certified
EZYV4827,South America,Master's,N,N,1423,1889,Northeast,5262.17,Year,Y,Certified
EZYV24433,Asia,Bachelor's,Y,N,1517,1858,South,28753.08,Year,Y,Denied
EZYV19330,Asia,Bachelor's,Y,N,2270,2012,Northeast,20112.48,Year,Y,Denied
EZYV13608,Asia,Bachelor's,Y,N,38959,1998,South,64001.04,Year,Y,Certified
EZYV22707,Europe,High School,Y,N,3244,1998,West,14382.71,Year,Y,Certified
EZYV17048,Europe,Doctorate,Y,N,1683,1990,West,46216.56,Year,Y,Certified
EZYV18410,Asia,Master's,Y,N,3698,1998,Northeast,130008.01,Year,Y,Denied
EZYV6752,Asia,Master's,Y,N,522,2004,Northeast,48782.46,Year,Y,Certified
EZYV21014,North America,Master's,Y,N,1290,1995,Midwest,72745.29,Year,N,Certified
EZYV22391,North America,High School,N,N,2477,2008,Midwest,532.6818,Hour,Y,Denied
EZYV12296,South America,High School,Y,N,4271,2014,Northeast,117322.0,Year,Y,Denied
EZYV20569,Asia,Master's,Y,N,1981,2007,Northeast,73159.33,Year,Y,Denied
EZYV21007,Asia,Bachelor's,Y,N,3821,2003,Northeast,720.4899,Hour,Y,Denied
EZYV12226,Europe,Bachelor's,Y,N,1185,1994,West,75160.84,Year,Y,Certified
EZYV19742,Asia,Master's,Y,N,1406,2000,South,19713.59,Year,Y,Certified
EZYV7475,Asia,Master's,N,N,183,1873,Island,39280.11,Year,Y,Certified
EZYV21769,Asia,High School,N,N,3382,1947,South,70286.66,Year,Y,Denied
EZYV24846,Asia,High School,Y,N,5486,1986,Midwest,20073.78,Year,N,Certified
EZYV23299,Europe,Bachelor's,N,N,44382,1950,Midwest,21838.7,Year,Y,Certified
EZYV3672,Asia,Master's,N,N,3238,2001,Midwest,73282.96,Year,Y,Denied
EZYV10108,Asia,Bachelor's,N,N,91,1991,South,836.4666,Hour,Y,Certified
EZYV2472,Asia,Bachelor's,Y,N,6369,1972,South,5299.54,Year,Y,Certified
EZYV5537,Asia,High School,Y,N,900,2000,Northeast,160032.38,Year,Y,Denied
EZYV16574,Europe,Doctorate,N,N,10576,2012,West,6327.66,Year,Y,Certified
EZYV11577,Asia,Bachelor's,N,N,2664,2010,South,27639.44,Year,Y,Denied
EZYV8710,Asia,Bachelor's,N,Y,2268,1858,South,284585.2,Year,Y,Certified
EZYV24003,Asia,High School,Y,N,2224,1999,Midwest,80961.86,Year,Y,Certified
EZYV19563,North America,Bachelor's,N,N,318,1995,Northeast,6628.46,Year,Y,Certified
EZYV16780,Asia,Bachelor's,Y,Y,12554,1896,South,89331.62,Year,Y,Denied
EZYV2811,Asia,Master's,Y,N,29555,1819,South,114648.1,Year,Y,Certified
EZYV16680,North America,Master's,Y,N,396,1993,South,231.6706,Hour,Y,Certified
EZYV24302,Asia,Bachelor's,Y,N,831,1994,South,484.3999,Hour,Y,Denied
EZYV19828,North America,Bachelor's,N,N,1094,1912,South,69687.58,Year,Y,Certified
EZYV20037,Asia,High School,Y,N,884,1899,West,56787.76,Year,Y,Certified
EZYV21644,Europe,Bachelor's,N,Y,3126,1800,South,192806.06,Year,Y,Certified
EZYV3798,Asia,Master's,Y,Y,855,1995,South,150176.25,Year,Y,Certified
EZYV18675,North America,Master's,Y,N,363,2001,South,254.8773,Hour,Y,Certified
EZYV7413,Asia,Master's,N,N,5942,1994,Northeast,18350.81,Year,N,Certified
EZYV17211,Asia,Master's,N,N,488,1998,West,33033.41,Year,Y,Denied
EZYV13071,Asia,High School,Y,N,6001,2001,Northeast,46693.54,Year,Y,Denied
EZYV16204,Asia,Master's,Y,N,785,1995,Northeast,84000.59,Year,Y,Certified
EZYV887,North America,Bachelor's,N,N,85646,2013,South,103341.32,Year,N,Certified
EZYV10831,Asia,Bachelor's,N,Y,19023,2000,West,73834.29,Year,Y,Denied
EZYV2601,Asia,Master's,N,N,2431,1998,Midwest,134269.43,Year,Y,Denied
EZYV4520,Asia,Master's,Y,N,709,2001,South,625.844,Hour,Y,Certified
EZYV24134,North America,Bachelor's,Y,Y,1910,1971,Northeast,119.88,Hour,Y,Denied
EZYV14618,Asia,Master's,Y,N,412,2009,Northeast,179.62,Year,Y,Certified
EZYV2068,Europe,High School,N,N,1276,2002,South,123244.52,Year,Y,Certified
EZYV394,Europe,Bachelor's,N,Y,3628,2000,Northeast,79840.12,Year,Y,Denied
EZYV15520,Asia,Master's,N,N,2686,1969,West,71849.58,Year,Y,Denied
EZYV10439,North America,High School,Y,N,238,1999,South,141800.56,Year,Y,Denied
EZYV7981,Asia,Doctorate,N,N,600,1912,West,134814.13,Year,Y,Certified
EZYV21817,Asia,Master's,N,N,2193,1993,West,9387.0,Year,Y,Denied
EZYV3369,Asia,Master's,Y,N,2828,2007,West,79880.99,Year,Y,Certified
EZYV4589,Asia,Bachelor's,Y,N,585,2003,West,91915.96,Year,Y,Certified
EZYV3989,Africa,High School,N,N,2365,1885,South,596.5164,Hour,Y,Denied
EZYV14744,Asia,Master's,N,N,1393,2008,Northeast,140028.57,Year,N,Denied
EZYV18728,Europe,Doctorate,Y,Y,1479,2006,South,65129.81,Year,Y,Certified
EZYV7642,Asia,Bachelor's,Y,N,1480,2000,Northeast,238353.7,Year,Y,Certified
EZYV18037,Asia,Bachelor's,Y,N,1840,2010,South,173423.09,Year,Y,Certified
EZYV11500,Asia,Master's,Y,N,3138,2001,Northeast,76148.96,Year,Y,Certified
EZYV6973,Asia,Bachelor's,N,N,2492,2006,West,86310.57,Year,Y,Denied
EZYV82,Asia,Master's,Y,N,4036,2001,South,113882.38,Year,Y,Certified
EZYV15342,Asia,Master's,Y,N,4764,1976,South,43695.85,Year,N,Denied
EZYV23971,Asia,High School,Y,N,1060,1956,South,211092.9,Year,N,Certified
EZYV21548,Asia,High School,N,Y,385,1920,Northeast,235454.33,Year,Y,Certified
EZYV12689,Europe,Doctorate,N,N,1689,1953,West,55243.55,Year,Y,Certified
EZYV8944,Asia,Master's,Y,N,69956,2001,Midwest,73779.04,Year,Y,Certified
EZYV10445,Asia,Bachelor's,Y,N,5786,2000,South,48145.8,Year,Y,Certified
EZYV6235,North America,Bachelor's,Y,N,1894,1991,Northeast,51044.98,Year,N,Certified
EZYV12776,North America,Bachelor's,Y,N,4594,2006,South,53523.79,Year,N,Denied
EZYV6345,Asia,Master's,Y,N,2780,1999,Northeast,476.7579,Hour,Y,Certified
EZYV8624,South America,Bachelor's,N,N,2872,2003,South,105011.12,Year,Y,Certified
EZYV15354,Asia,High School,Y,N,406,2000,Northeast,106579.06,Year,N,Denied
EZYV24920,North America,Master's,N,N,604,2010,South,141.3244,Hour,Y,Denied
EZYV17684,Asia,Master's,N,N,538,1999,Midwest,109181.07,Year,Y,Certified
EZYV338,North America,Bachelor's,N,Y,2747,1994,Northeast,42321.96,Year,Y,Denied
EZYV10182,Europe,Doctorate,N,N,4439,2004,South,6308.79,Year,Y,Certified
EZYV24909,Asia,Master's,Y,N,3976,2002,South,66740.65,Year,Y,Certified
EZYV22373,Europe,Master's,Y,N,121,2003,West,31033.42,Year,Y,Certified
EZYV5515,Asia,Bachelor's,Y,Y,868,1995,South,39140.91,Year,Y,Denied
EZYV11420,Africa,Bachelor's,Y,N,1605,1947,Northeast,208169.03,Year,Y,Denied
EZYV9656,South America,Master's,Y,N,3996,1847,Midwest,4530.64,Year,Y,Certified
EZYV8544,Europe,Master's,Y,N,630,1997,Northeast,52832.65,Year,Y,Certified
EZYV7609,Asia,Bachelor's,Y,Y,102677,2004,West,110923.6,Year,Y,Denied
EZYV7168,Asia,High School,Y,N,1676,2001,South,104652.75,Year,Y,Denied
EZYV20127,Asia,Master's,Y,N,4879,2010,Northeast,72361.75,Year,Y,Certified
EZYV6696,Asia,High School,Y,N,4996,1978,South,45160.48,Year,Y,Denied
EZYV1525,Asia,Bachelor's,Y,N,2678,2009,West,68918.58,Year,Y,Certified
EZYV2969,North America,Master's,Y,N,1998,1990,South,81156.73,Year,N,Certified
EZYV163,North America,Doctorate,Y,N,2880,1925,South,56117.39,Year,N,Certified
EZYV20732,Asia,Master's,Y,N,80,1973,West,131.88,Hour,Y,Denied
EZYV6082,Europe,High School,N,N,266,2013,West,29586.28,Year,Y,Denied
EZYV21399,Asia,Master's,Y,N,1480,1998,Midwest,24551.95,Year,Y,Certified
EZYV14954,Asia,Master's,Y,N,2119,1908,South,142216.47,Year,Y,Certified
EZYV4688,Asia,Master's,N,N,1290,2013,West,100.5384,Hour,Y,Denied
EZYV7163,Asia,Master's,Y,N,673,2005,South,128758.39,Year,Y,Certified
EZYV10573,Asia,Bachelor's,N,N,1032,1867,Northeast,75025.22,Year,Y,Denied
EZYV15703,Asia,Master's,Y,Y,1772,1984,South,136607.77,Year,Y,Certified
EZYV450,North America,Master's,N,N,781,1983,Midwest,78096.9,Year,N,Certified
EZYV16829,North America,High School,N,N,2856,2004,Midwest,109121.62,Year,Y,Denied
EZYV22199,Asia,Bachelor's,Y,N,53176,2009,Northeast,120657.75,Year,Y,Certified
EZYV18343,Europe,High School,N,N,3643,1914,Northeast,4321.77,Year,Y,Certified
EZYV13011,North America,Bachelor's,N,N,2046,2001,Midwest,68925.14,Year,Y,Certified
EZYV19941,Asia,Bachelor's,N,Y,1172,2004,South,40723.14,Year,Y,Denied
EZYV17902,Europe,High School,N,Y,3792,1978,West,106680.94,Year,Y,Denied
EZYV20501,Asia,Bachelor's,Y,N,3023,2009,West,606.7502,Hour,Y,Denied
EZYV18552,Europe,Doctorate,Y,N,3147,2005,West,14785.44,Year,Y,Certified
EZYV9530,Asia,Doctorate,N,Y,2373,2000,South,117845.94,Year,Y,Certified
EZYV13630,South America,Bachelor's,Y,N,334,1855,Midwest,46.0198,Hour,Y,Certified
EZYV17584,Asia,Doctorate,Y,N,1991,1910,South,112096.79,Year,Y,Certified
EZYV12137,Asia,Master's,Y,Y,308,2008,South,4602.21,Year,Y,Certified
EZYV24631,Asia,High School,N,Y,755,2000,Northeast,112363.99,Year,Y,Denied
EZYV25268,Asia,Master's,Y,N,851,2004,South,100732.02,Year,Y,Certified
EZYV19231,Asia,Master's,Y,Y,2022,1990,Northeast,151306.19,Year,Y,Certified
EZYV22617,Europe,Master's,Y,Y,971,1952,South,64567.17,Year,Y,Certified
EZYV17778,Europe,Bachelor's,Y,Y,740,1972,West,40647.39,Year,N,Certified
EZYV1957,Asia,Bachelor's,Y,Y,3862,1980,South,82472.68,Year,Y,Certified
EZYV9058,North America,Master's,Y,N,2284,2005,West,81502.59,Year,Y,Denied
EZYV6348,Asia,Bachelor's,Y,N,2965,2011,West,68619.16,Year,Y,Certified
EZYV24214,Asia,Master's,Y,N,2761,1946,Island,111277.71,Year,Y,Certified
EZYV17160,Asia,Master's,Y,N,1619,2004,Midwest,49111.05,Year,Y,Certified
EZYV13520,Asia,High School,Y,N,388,1900,South,148376.03,Year,Y,Denied
EZYV10670,South America,Bachelor's,N,N,2832,1957,Northeast,174.1887,Hour,Y,Denied
EZYV18759,Asia,Master's,N,N,3502,2004,Midwest,106750.76,Year,N,Denied
EZYV20971,North America,High School,N,N,4373,2011,Northeast,123502.09,Year,Y,Certified
EZYV12286,Asia,Master's,N,N,2494,1999,Northeast,161174.19,Year,N,Denied
EZYV18861,Asia,Master's,Y,N,3709,1984,West,107667.61,Year,Y,Certified
EZYV19613,North America,Bachelor's,Y,N,1063,2007,Northeast,135092.83,Year,N,Certified
EZYV15522,Europe,Master's,Y,N,4530,1998,South,18496.9,Year,Y,Certified
EZYV13012,Europe,Master's,N,N,2467,2008,Northeast,131945.47,Year,N,Certified
EZYV9090,North America,Bachelor's,Y,N,2594,2000,West,116484.15,Year,Y,Certified
EZYV14107,Asia,High School,Y,N,20292,2005,Northeast,67857.9,Year,Y,Denied
EZYV22383,Asia,Master's,Y,N,636,1970,South,40330.76,Week,Y,Denied
EZYV2930,Asia,Bachelor's,N,Y,2060,2009,South,31386.81,Year,Y,Denied
EZYV7502,Asia,Bachelor's,Y,N,3517,1875,Northeast,385.796,Hour,Y,Denied
EZYV5806,North America,Master's,Y,N,3302,2013,Midwest,52196.73,Year,Y,Certified
EZYV22401,Asia,Bachelor's,N,Y,979,2004,South,144691.23,Year,Y,Certified
EZYV15136,Asia,Master's,Y,N,305,2009,Northeast,318.5846,Hour,Y,Certified
EZYV15070,Asia,Bachelor's,N,N,2190,1978,South,96577.88,Year,Y,Certified
EZYV21249,Asia,Bachelor's,Y,N,918,1991,Northeast,67143.76,Year,Y,Certified
EZYV4261,Asia,Bachelor's,Y,N,1559,1998,Midwest,74820.92,Year,Y,Denied
EZYV9513,Asia,Master's,Y,N,1040,1969,West,13861.42,Year,Y,Certified
EZYV8869,Europe,High School,Y,N,1915,2001,West,31524.7,Year,Y,Denied
EZYV20435,Asia,Bachelor's,N,N,1200,1993,Northeast,488.0313,Hour,Y,Denied
EZYV7286,Asia,Bachelor's,Y,N,5446,2006,South,108401.66,Year,Y,Certified
EZYV11077,Asia,High School,Y,N,826,2005,Northeast,976.3034,Hour,Y,Denied
EZYV11561,Asia,Bachelor's,Y,N,3432,2007,Midwest,120549.45,Year,Y,Certified
EZYV11853,Europe,Bachelor's,N,N,105,2001,Northeast,109246.91,Year,Y,Denied
EZYV12701,Europe,Master's,Y,N,2558,2005,Midwest,67888.89,Year,Y,Certified
EZYV9031,Asia,Bachelor's,Y,N,979,1996,Midwest,28856.32,Year,Y,Certified
EZYV8027,Europe,Bachelor's,N,N,1248,1946,West,38231.02,Year,Y,Certified
EZYV19401,South America,Bachelor's,N,Y,1239,2001,Northeast,42686.38,Year,Y,Certified
EZYV164,Asia,Bachelor's,Y,N,816,1947,South,113212.16,Year,Y,Certified
EZYV11699,Asia,Bachelor's,Y,N,1651,1990,South,43578.8,Year,Y,Certified
EZYV23841,Asia,Bachelor's,N,N,7462,1838,Northeast,133953.16,Year,Y,Denied
EZYV3083,Europe,Bachelor's,N,N,3605,2006,West,120965.82,Year,Y,Certified
EZYV14815,North America,Bachelor's,Y,N,155,1997,Northeast,55409.58,Year,Y,Denied
EZYV16488,Asia,Master's,N,N,1758,1996,Midwest,67547.13,Year,Y,Certified
EZYV2779,Asia,High School,Y,N,1197,1995,West,69177.84,Year,Y,Denied
EZYV1622,Asia,Master's,Y,N,1426,2007,West,107487.46,Year,N,Certified
EZYV5015,Asia,High School,Y,N,983,1991,Midwest,78811.73,Year,Y,Denied
EZYV279,Asia,Master's,N,N,2443,1958,Midwest,99714.22,Year,Y,Certified
EZYV24130,Oceania,Master's,Y,N,3182,2002,South,140541.17,Year,N,Certified
EZYV5071,Asia,Master's,N,N,2346,1984,Midwest,76602.84,Year,Y,Certified
EZYV6759,North America,Bachelor's,Y,N,61,2005,Midwest,44130.77,Year,N,Certified
EZYV14368,Asia,Bachelor's,N,N,33,1902,Northeast,109.84,Hour,Y,Denied
EZYV16290,Asia,Master's,N,N,2961,2002,Midwest,71980.08,Year,Y,Certified
EZYV13922,North America,Bachelor's,Y,Y,797,1902,West,122615.23,Year,Y,Certified
EZYV18921,Asia,Bachelor's,Y,N,2277,1985,Northeast,2487.6,Year,Y,Certified
EZYV23218,Asia,Master's,Y,N,773,1878,South,64342.41,Year,N,Certified
EZYV8342,Asia,Bachelor's,N,N,468,2002,South,81365.63,Year,Y,Certified
EZYV19565,Oceania,Bachelor's,N,Y,1391,1996,South,57113.99,Year,Y,Certified
EZYV24244,North America,Master's,N,N,950,1995,Midwest,87060.78,Year,N,Certified
EZYV11275,Asia,Doctorate,N,Y,2854,1895,Midwest,112127.47,Year,Y,Certified
EZYV3372,Asia,Master's,N,Y,1689,1964,South,7001.82,Year,Y,Denied
EZYV20747,Asia,Master's,N,N,715,1998,Midwest,54780.08,Year,Y,Certified
EZYV17025,Asia,Master's,N,Y,2458,2008,West,84010.87,Year,Y,Certified
EZYV15351,Europe,Doctorate,Y,N,2959,1848,West,14624.29,Year,Y,Certified
EZYV9202,Asia,High School,Y,N,1882,1968,South,987.2659,Hour,Y,Denied
EZYV147,Europe,Bachelor's,Y,N,3290,2005,Northeast,357.8194,Hour,Y,Certified
EZYV5089,Asia,Master's,Y,N,3169,1995,Midwest,36721.72,Year,Y,Certified
EZYV14034,Asia,Bachelor's,Y,N,13501,2006,Midwest,124968.16,Year,N,Certified
EZYV23084,Asia,High School,Y,N,154,2003,West,146460.97,Year,Y,Certified
EZYV20138,Asia,Bachelor's,N,N,3115,2006,Northeast,69487.52,Year,Y,Denied
EZYV10572,Europe,Doctorate,Y,Y,1332,2009,Island,72356.71,Year,Y,Certified
EZYV16614,Asia,Bachelor's,N,N,2554,1962,West,128351.74,Year,Y,Denied
EZYV4954,Asia,Bachelor's,Y,N,27073,1911,Northeast,121327.37,Year,Y,Denied
EZYV24995,Asia,Bachelor's,Y,N,2904,2007,West,63913.06,Year,Y,Certified
EZYV24695,Asia,Master's,Y,N,190,1948,West,117248.37,Year,N,Certified
EZYV1168,South America,Master's,Y,N,1917,1912,South,75368.28,Year,Y,Certified
EZYV1202,Asia,Master's,N,N,1472,2005,Midwest,197974.59,Year,Y,Certified
EZYV8309,Asia,Doctorate,Y,N,821,1986,West,53351.62,Year,Y,Certified
EZYV20825,Europe,Doctorate,Y,N,367,2010,Midwest,21298.97,Year,Y,Certified
EZYV15064,Europe,Doctorate,Y,Y,816,2001,South,132634.15,Year,Y,Certified
EZYV23741,Asia,High School,N,N,1211,1999,West,141057.72,Year,Y,Certified
EZYV5557,Asia,Master's,N,N,2941,1918,South,651.2278,Hour,Y,Certified
EZYV18561,North America,Master's,Y,N,2278,2000,Northeast,21518.72,Year,Y,Certified
EZYV21982,Asia,Bachelor's,Y,N,272,1968,Midwest,50605.71,Year,Y,Certified
EZYV7087,South America,Master's,N,N,4836,1841,South,147.22,Hour,Y,Denied
EZYV20618,Asia,Bachelor's,N,N,3727,2001,West,98697.42,Year,Y,Denied
EZYV11966,North America,Bachelor's,Y,N,2099,2007,West,124168.49,Year,Y,Denied
EZYV22705,Asia,Bachelor's,N,N,473,2003,West,92905.19,Year,Y,Denied
EZYV302,Asia,Master's,N,N,1312,1998,South,93644.47,Year,Y,Certified
EZYV20285,Asia,Master's,Y,N,119168,1980,West,118217.28,Year,Y,Certified
EZYV1266,Asia,Doctorate,Y,N,3880,2001,South,103294.94,Year,Y,Certified
EZYV7962,Asia,Master's,Y,Y,4750,2010,Northeast,55005.65,Year,N,Certified
EZYV4844,Asia,Bachelor's,Y,N,3215,1993,Northeast,54118.19,Year,Y,Certified
EZYV25299,Europe,High School,N,N,937,1994,Northeast,50497.55,Year,Y,Certified
EZYV13614,Asia,Bachelor's,Y,N,2247,1989,South,25071.66,Year,Y,Certified
EZYV4574,Europe,Master's,N,N,538,1968,West,149091.25,Year,Y,Certified
EZYV16147,Asia,Bachelor's,Y,N,4143,1998,Midwest,137015.28,Year,Y,Certified
EZYV9471,South America,Bachelor's,Y,N,523,1993,West,198976.98,Year,Y,Denied
EZYV5563,Asia,Doctorate,N,N,3214,1986,Northeast,19.3731,Hour,Y,Certified
EZYV20155,Asia,Master's,N,N,4389,2004,Midwest,124244.19,Year,Y,Certified
EZYV05,Africa,Master's,Y,N,1082,2005,South,149907.39,Year,Y,Certified
EZYV14714,Asia,High School,N,N,530,1999,Midwest,59240.52,Year,Y,Denied
EZYV9593,Africa,Master's,Y,N,1136,1985,Northeast,98070.65,Year,Y,Certified
EZYV3417,North America,Master's,N,N,1931,2005,South,59636.07,Year,N,Denied
EZYV24295,Asia,High School,N,N,5350,2014,South,30500.51,Year,Y,Denied
EZYV20541,Asia,Bachelor's,Y,N,2174,2011,West,87711.09,Year,Y,Denied
EZYV22714,Asia,High School,N,N,375,1992,South,860.4852,Hour,Y,Denied
EZYV11824,Asia,Bachelor's,N,N,236,1998,West,5572.96,Year,Y,Denied
EZYV2025,Asia,Bachelor's,N,Y,2670,1998,South,131259.96,Year,Y,Certified
EZYV17137,Europe,Doctorate,N,N,499,1981,West,80115.48,Year,Y,Denied
EZYV23024,Europe,Doctorate,Y,N,1795,2001,West,93910.13,Year,Y,Certified
EZYV6621,Asia,High School,Y,N,5226,2012,Northeast,99019.21,Year,Y,Denied
EZYV10716,Europe,Doctorate,N,N,1662,1998,West,92235.44,Year,Y,Certified
EZYV18395,Asia,Bachelor's,Y,N,733,2005,South,95684.51,Year,Y,Denied
EZYV548,Asia,Bachelor's,Y,N,8374,1864,Northeast,206970.67,Year,N,Certified
EZYV10341,South America,High School,N,N,1018,1978,Northeast,209040.38,Year,Y,Denied
EZYV4375,Europe,Bachelor's,Y,N,3938,1999,West,38424.53,Year,Y,Certified
EZYV19455,Europe,Master's,Y,N,1874,2002,West,61410.12,Year,Y,Certified
EZYV2827,North America,Master's,Y,N,186,2007,South,36549.77,Year,Y,Certified
EZYV23988,Asia,Master's,Y,N,5683,2005,Midwest,104478.71,Year,N,Denied
EZYV2796,Asia,Master's,Y,N,487,2004,South,81999.94,Year,Y,Certified
EZYV15133,Asia,High School,N,N,352,1884,Northeast,36180.2,Year,Y,Denied
EZYV11813,Europe,Master's,Y,N,4175,2010,West,73393.28,Year,Y,Certified
EZYV7645,South America,Bachelor's,N,N,38,2005,South,49.9985,Hour,Y,Denied
EZYV7226,Asia,Bachelor's,Y,N,2832,2013,West,22217.77,Year,Y,Certified
EZYV12034,Europe,Bachelor's,Y,N,4022,2003,West,14554.93,Year,N,Certified
EZYV20472,Europe,Master's,N,N,1887,1969,South,283.9495,Hour,Y,Certified
EZYV5865,Asia,Master's,N,N,2428,1997,Northeast,42929.42,Year,Y,Certified
EZYV10311,Asia,High School,Y,Y,8947,1982,West,128434.3,Year,Y,Denied
EZYV13704,Asia,Master's,Y,N,1815,1968,West,94145.53,Year,Y,Certified
EZYV20896,Asia,Master's,N,N,3387,2011,Northeast,122616.55,Year,Y,Denied
EZYV19266,Asia,Bachelor's,N,N,311,2011,Northeast,53818.11,Year,Y,Certified
EZYV2697,North America,Bachelor's,N,Y,144,2013,West,70516.48,Year,Y,Denied
EZYV1801,Asia,Bachelor's,Y,N,4709,1995,West,52271.85,Year,Y,Certified
EZYV18614,Asia,Master's,Y,N,655,2008,South,55489.38,Year,Y,Certified
EZYV18609,Asia,Bachelor's,N,N,4671,1996,Northeast,520.583,Hour,Y,Denied
EZYV19858,North America,Bachelor's,Y,Y,78,2000,Northeast,138883.29,Year,Y,Denied
EZYV15584,Asia,Bachelor's,N,N,985,1997,South,28006.13,Year,N,Certified
EZYV10791,Asia,Bachelor's,Y,N,4468,1972,Island,175553.7,Year,Y,Denied
EZYV4318,Asia,Bachelor's,Y,N,3984,1884,Northeast,81938.65,Year,Y,Certified
EZYV1080,Europe,Doctorate,Y,N,3466,1998,South,76039.44,Year,Y,Certified
EZYV4274,Asia,Master's,Y,N,102,2011,South,87297.35,Year,Y,Certified
EZYV22764,Asia,Master's,Y,N,1895,2003,Northeast,43159.09,Year,Y,Certified
EZYV165,Asia,Master's,Y,N,2640,2009,West,47095.57,Year,Y,Certified
EZYV24953,North America,Master's,Y,N,23419,1946,West,9832.11,Year,Y,Denied
EZYV8230,North America,Master's,Y,N,3178,1993,Northeast,28105.16,Year,Y,Certified
EZYV7578,Asia,Master's,N,N,3205,2007,Northeast,50190.43,Year,N,Certified
EZYV20531,Asia,Master's,Y,N,3808,2011,Northeast,5085.89,Year,Y,Certified
EZYV8078,Asia,Bachelor's,Y,Y,3136,2013,South,116228.33,Year,Y,Certified
